Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time,,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,08-10-2023,NSE,EQ,EQ,buy,FALSE,10,426,4.48E+06,1E+15,10-08-2023 14:19,,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,08-10-2023,NSE,EQ,EQ,buy,FALSE,50,426,4480885,1E+15,10-08-2023 14:19,,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,08-10-2023,NSE,EQ,EQ,buy,FALSE,200,426,4480897,1E+15,10-08-2023 14:19,,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,08-10-2023,NSE,EQ,EQ,buy,FALSE,100,426,4480898,1E+15,10-08-2023 14:19,,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,08-10-2023,NSE,EQ,EQ,buy,FALSE,324,426,4480899,1E+15,10-08-2023 14:19,,,,,,,,,,,,,,,,
RPSGVENT,INE425Y01011,08-11-2023,NSE,EQ,EQ,buy,FALSE,30,660.95,60082952,1.3E+15,11-08-2023 09:15,,,,,,,,,,,,,,,,
RPSGVENT,INE425Y01011,08-11-2023,NSE,EQ,EQ,buy,FALSE,152,660.95,60082951,1.3E+15,11-08-2023 09:15,,,,,,,,,,,,,,,,
RPSGVENT,INE425Y01011,08-11-2023,NSE,EQ,EQ,buy,FALSE,18,660.95,60082950,1.3E+15,11-08-2023 09:15,,,,,,,,,,,,,,,,
RPSGVENT,INE425Y01011,08-11-2023,NSE,EQ,EQ,buy,FALSE,90,664,60359470,1.3E+15,11-08-2023 09:19,,,,,,,,,,,,,,,,
RPSGVENT,INE425Y01011,08-11-2023,NSE,EQ,EQ,buy,FALSE,10,663.95,60359469,1.3E+15,11-08-2023 09:19,,,,,,,,,,,,,,,,
SHRIPISTON-BE,INE526E01018,08-11-2023,NSE,EQ,BE,buy,FALSE,9,1230,60801340,1.3E+15,11-08-2023 09:30,,,,,,,,,,,,,,,,
SHRIPISTON-BE,INE526E01018,08-11-2023,NSE,EQ,BE,buy,FALSE,8,1230,60801338,1.3E+15,11-08-2023 09:30,,,,,,,,,,,,,,,,
SHRIPISTON-BE,INE526E01018,08-11-2023,NSE,EQ,BE,buy,FALSE,4,1230,60814185,1.3E+15,11-08-2023 09:30,,,,,,,,,,,,,,,,
SHRIPISTON-BE,INE526E01018,08-11-2023,NSE,EQ,BE,buy,FALSE,5,1245,60854669,1.3E+15,11-08-2023 09:32,,,,,,,,,,,,,,,,
SHRIPISTON-BE,INE526E01018,08-11-2023,NSE,EQ,BE,buy,FALSE,8,1245,60854668,1.3E+15,11-08-2023 09:32,,,,,,,,,,,,,,,,
SHRIPISTON-BE,INE526E01018,08-11-2023,NSE,EQ,BE,buy,FALSE,46,1245,60859118,1.3E+15,11-08-2023 09:32,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,32,1222,3058769,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,8,1222.1,3058762,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,2,1222.1,3058763,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,8,1222.1,3058764,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,13,1222,3058765,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,32,1222,3058766,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,32,1222,3058767,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,32,1222,3058768,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,35,1222,3059076,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,50,1222,3059077,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,3,1222,3059188,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,11,1222,3059539,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,26,1222,3059540,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,10,1222,3059454,1E+15,11-08-2023 12:26,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,47,1221,3069357,1E+15,11-08-2023 12:27,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,156,1221,3069752,1E+15,11-08-2023 12:27,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,3,1221,3069750,1E+15,11-08-2023 12:27,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-11-2023,NSE,EQ,EQ,sell,FALSE,200,1219.5,3081716,1E+15,11-08-2023 12:28,,,,,,,,,,,,,,,,
DREAMFOLKS,INE0JS101016,08-14-2023,NSE,EQ,EQ,buy,FALSE,9,560.15,20903316,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,4,505.95,20903300,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,1,505.95,20903301,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,12,505.95,20903302,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,4,505.95,20903303,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,12,505.95,20903304,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,4,505.95,20903305,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,12,505.95,20903306,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,4,505.95,20903307,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
DREAMFOLKS,INE0JS101016,08-14-2023,NSE,EQ,EQ,buy,FALSE,24,560.15,20903317,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
DREAMFOLKS,INE0JS101016,08-14-2023,NSE,EQ,EQ,buy,FALSE,72,560.15,20903318,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
DREAMFOLKS,INE0JS101016,08-14-2023,NSE,EQ,EQ,buy,FALSE,7,560.3,20903319,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
KIRLOSENG,INE146L01010,08-14-2023,NSE,EQ,EQ,buy,FALSE,22,489.2,40968720,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
KIRLOSENG,INE146L01010,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,489.2,40968721,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
KIRLOSENG,INE146L01010,14-08-2023,NSE,EQ,EQ,buy,FALSE,23,489.2,40968722,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
KIRLOSENG,INE146L01010,14-08-2023,NSE,EQ,EQ,buy,FALSE,17,489.2,40968723,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
KIRLOSENG,INE146L01010,14-08-2023,NSE,EQ,EQ,buy,FALSE,5,489.2,40968724,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
KIRLOSENG,INE146L01010,14-08-2023,NSE,EQ,EQ,buy,FALSE,4,489.2,40968725,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
KIRLOSENG,INE146L01010,14-08-2023,NSE,EQ,EQ,buy,FALSE,153,489.2,40968726,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
PGIL,INE940H01014,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,739.85,40968727,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
PGIL,INE940H01014,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,739.85,40968728,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
PGIL,INE940H01014,14-08-2023,NSE,EQ,EQ,buy,FALSE,10,739.85,40968729,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
PGIL,INE940H01014,14-08-2023,NSE,EQ,EQ,buy,FALSE,32,739.85,40968730,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
PGIL,INE940H01014,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,739.9,40968731,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
PGIL,INE940H01014,14-08-2023,NSE,EQ,EQ,buy,FALSE,32,739.9,40968732,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
PGIL,INE940H01014,14-08-2023,NSE,EQ,EQ,buy,FALSE,5,739.9,40968733,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
NATCOPHARM,INE987B01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,13,831,40968737,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
NATCOPHARM,INE987B01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,8,831,40968738,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
NATCOPHARM,INE987B01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,36,831,40968739,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
NATCOPHARM,INE987B01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,19,831,40968740,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
NCLIND,INE732C01016,14-08-2023,NSE,EQ,EQ,buy,FALSE,178,222.45,40968741,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
NCLIND,INE732C01016,14-08-2023,NSE,EQ,EQ,buy,FALSE,103,222.5,40968742,1.2E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,14-08-2023,NSE,EQ,EQ,buy,FALSE,1341,47.3,61074897,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,16,377.55,61074899,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,3,377.55,6.11E+07,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,16,377.6,6.11E+07,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074902,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074903,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,377.75,61074904,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074905,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,377.75,61074906,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074907,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,377.75,61074908,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,377.75,61074912,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074913,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,377.75,61074914,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074915,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,377.75,61074916,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074917,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074918,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,34,377.8,61074919,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,4,377.9,61074920,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,29,377.9,61074921,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,30,377.9,61074922,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.95,61074923,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,9,377.95,61074924,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074909,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,377.75,61074910,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
WINDLAS,INE0H5O01029,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,377.75,61074911,1.3E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
ITDCEM,INE686A01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,195.9,20903251,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
ITDCEM,INE686A01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,19,195.9,20903252,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
ITDCEM,INE686A01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,50,195.9,20903253,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
ITDCEM,INE686A01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,50,195.9,20903254,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
ITDCEM,INE686A01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,72,195.9,20903255,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
ITDCEM,INE686A01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,15,195.9,20903256,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
ITDCEM,INE686A01026,14-08-2023,NSE,EQ,EQ,buy,FALSE,114,195.9,20903257,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,16,470.4,20903259,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,470.45,20903260,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,10,470.5,20903261,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,8,470.7,20903262,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,8,470.75,20903263,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,9,470.9,20903264,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,10,470.95,20903265,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,470.95,20903266,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,45,470.95,20903267,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,471,20903268,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,471,20903269,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,3,471,20903270,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,471.05,20903271,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,3,471.05,20903272,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,471.1,20903273,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,4,471.1,20903274,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,471.1,2.09E+07,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,3,471.15,20903276,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,471.15,20903277,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,22,471.15,2.09E+07,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,471.15,20903279,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,3,471.2,20903280,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,6,471.25,20903281,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,9,471.25,20903282,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,471.3,20903283,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,471.3,20903284,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,22,471.3,20903285,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,471.3,20903286,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,471.35,20903287,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,6,471.4,20903288,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
IFGLEXPOR,INE133Y01011,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,471.45,20903289,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,14-08-2023,NSE,EQ,EQ,buy,FALSE,20,505.8,20903291,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,14-08-2023,NSE,EQ,EQ,buy,FALSE,10,505.85,20903292,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,14-08-2023,NSE,EQ,EQ,buy,FALSE,9,505.85,20903293,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,505.85,20903294,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,505.9,20903295,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,14-08-2023,NSE,EQ,EQ,buy,FALSE,5,505.9,20903296,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,14-08-2023,NSE,EQ,EQ,buy,FALSE,10,505.9,20903297,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,14-08-2023,NSE,EQ,EQ,buy,FALSE,2,505.95,20903298,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
GOODLUCK,INE127I01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,12,505.95,20903299,1.1E+15,14-08-2023 09:35,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,08-14-2023,BSE,EQ,X,buy,FALSE,240,192,5428700,1.69198E+18,14-08-2023 09:35,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,08-14-2023,BSE,EQ,X,buy,FALSE,50,192,5444400,1.69198E+18,14-08-2023 09:36,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,08-14-2023,BSE,EQ,X,buy,FALSE,90,192,5499400,1.69198E+18,14-08-2023 09:36,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,08-14-2023,BSE,EQ,X,buy,FALSE,20,192,5524400,1.69198E+18,14-08-2023 09:36,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,08-14-2023,BSE,EQ,X,buy,FALSE,357,205.8,10360000,1.69198E+18,14-08-2023 10:14,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,08-14-2023,BSE,EQ,X,buy,FALSE,143,205,10359800,1.69198E+18,14-08-2023 10:14,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-14-2023,NSE,EQ,EQ,sell,FALSE,1,1266,3475619,1E+15,14-08-2023 12:34,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-14-2023,NSE,EQ,EQ,sell,FALSE,54,1266,3475622,1E+15,14-08-2023 12:34,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-14-2023,NSE,EQ,EQ,sell,FALSE,14,1266,3475620,1E+15,14-08-2023 12:34,,,,,,,,,,,,,,,,
AMIORG,INE00FF01017,08-14-2023,NSE,EQ,EQ,sell,FALSE,1,1266,3475621,1E+15,14-08-2023 12:34,,,,,,,,,,,,,,,,
PNBHOUSING,INE572E01012,08-14-2023,NSE,EQ,EQ,buy,FALSE,143,649,45615954,1.2E+15,14-08-2023 14:45,,,,,,,,,,,,,,,,
SANGHVIMOV,INE989A01024,08-14-2023,NSE,EQ,EQ,buy,FALSE,198,630,66200644,1.3E+15,14-08-2023 14:45,,,,,,,,,,,,,,,,
PNBHOUSING,INE572E01012,14-08-2023,NSE,EQ,EQ,buy,FALSE,50,648.95,45615953,1.2E+15,14-08-2023 14:45,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,14-08-2023,BSE,EQ,X,sell,FALSE,7,217,28434000,1.69198E+18,14-08-2023 14:47,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,14-08-2023,BSE,EQ,X,sell,FALSE,40,217.05,28433700,1.69198E+18,14-08-2023 14:47,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,14-08-2023,BSE,EQ,X,sell,FALSE,1,217,28479500,1.69198E+18,14-08-2023 14:47,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,14-08-2023,BSE,EQ,X,sell,FALSE,2,217,28489000,1.69198E+18,14-08-2023 14:48,,,,,,,,,,,,,,,,
DDEVPLASTIK-X,INE0HR601026,14-08-2023,BSE,EQ,X,sell,FALSE,450,216,28635800,1.69198E+18,14-08-2023 14:49,,,,,,,,,,,,,,,,
PNBHOUSING,INE572E01012,14-08-2023,NSE,EQ,EQ,buy,FALSE,1,651.95,45722635,1.2E+15,14-08-2023 14:51,,,,,,,,,,,,,,,,
PNBHOUSING,INE572E01012,14-08-2023,NSE,EQ,EQ,buy,FALSE,3,651.95,45722636,1.2E+15,14-08-2023 14:51,,,,,,,,,,,,,,,,
PNBHOUSING,INE572E01012,14-08-2023,NSE,EQ,EQ,buy,FALSE,45,651.95,45722637,1.2E+15,14-08-2023 14:51,,,,,,,,,,,,,,,,
